name,freq,error
Altererythrobacter xiamenensis sp. nov,1,
Altererythrobacter xinjiangensis sp. nov,1,
Altererythrobacter xixiisoli sp. nov,1,
Alteribacillus alkaliphilus sp. nov,1,
Alteribacillus bidgolensis gen. nov,1,
Alteromonas abrolhosensis sp. nov,1,
Alteromonas addita sp. nov,1,
Alteromonas aestuariivivens sp. nov,1,
Alteromonas australica sp. nov,1,
Alteromonas confluentis sp. nov,1,
Alteromonas genovensis sp. nov,1,
Alteromonas gracilis sp. nov,1,
Alteromonas halophila sp. nov,1,
Alteromonas hispanica sp. nov,1,
Alteromonas indica sp. nov,1,
Alteromonas lipolytica sp. nov,1,
Alteromonas litorea sp. nov,1,
Alteromonas marina sp. nov,1,
Alteromonas mediterranea sp. nov,1,
Alteromonas naphthalenivorans sp. nov,1,
Alteromonas oceani sp. nov,1,
Alteromonas pelagimontana sp. nov,1,
Alteromonas simiduii sp. nov,1,
Alteromonas stellipolaris sp. nov,1,
Alteromonas tagae sp. nov,1,
Altuibacter lentus gen. nov,1,
Amantichitinum ursilacus gen. nov,1,
Ameyamaea chiangmaiensis gen. nov,1,
Aminiphilus circumscriptus gen. nov,1,
Aminipila butyrica gen. nov,1,
Aminivibrio pyruvatiphilus gen. nov,1,
Aminobacter anthyllidis sp. nov,1,
Aminobacter ciceronei sp. nov,1,
Aminobacter lissarensis sp. nov,1,
Aminobacterium thunnarium sp. nov,1,
Aminocella lysinolytica gen. nov,1,
Ammonifex thiophilus sp. nov,1,
Ammoniibacillus agariperforans gen. nov,1,
Ammoniphilus resinae sp. nov,1,
Amnibacterium endophyticum sp. nov,1,
Amnibacterium kyonggiense gen. nov,1,
Amnibacterium soli sp. nov,1,
Amorphus coralli gen. nov,1,
Amorphus orientalis sp. nov,1,
Amorphus suaedae sp. nov,1,
Amphibacillus cookii sp. nov,1,
Amphibacillus fermentum sp. nov,1,
Amphibacillus haojiensis sp. nov,1,
Amphibacillus iburiensis sp. nov,1,
Amphibacillus indicireducens sp. nov,1,
Amphibacillus jilinensis sp. nov,1,
Amphibacillus marinus sp. nov,1,
Amphibacillus sediminis sp. nov,1,
Amphibacillus tropicus sp. nov,1,
Amphiplicatus metriothermophilus gen. nov,1,
Amphritea atlantica gen. nov,1,
Amphritea balenae sp. nov,1,
Amphritea ceti sp. nov,1,
Amphritea japonica sp. nov,1,
Amphritea spongicola sp. nov,1,
Amycolatopsis acidiphila sp. nov,1,
Amycolatopsis albidoflavus sp. nov,1,
Amycolatopsis albispora sp. nov,1,
Amycolatopsis antarctica sp. nov,1,
Amycolatopsis australiensis sp. nov,1,
Amycolatopsis balhimycina sp. nov,1,
Amycolatopsis bartoniae sp. nov,1,
Amycolatopsis benzoatilytica sp. nov,1,
Amycolatopsis bullii sp. nov,1,
Amycolatopsis cappadoca sp. nov,1,
Amycolatopsis cihanbeyliensis sp. nov,1,
Amycolatopsis circi sp. nov,1,
Amycolatopsis decaplanina sp. nov,1,
Amycolatopsis deserti sp. nov,1,
Amycolatopsis dongchuanensis sp. nov,1,
Amycolatopsis echigonensis sp. nov,1,
Amycolatopsis endophytica sp. nov,1,
Amycolatopsis equina sp. nov,1,
Amycolatopsis eurytherma sp. nov,1,
Amycolatopsis flava sp. nov,1,
Amycolatopsis granulosa sp. nov,1,
Amycolatopsis halophila sp. nov,1,
Amycolatopsis halotolerans sp. nov,1,
Amycolatopsis helveola sp. nov,1,
Amycolatopsis hippodromi sp. nov,1,
Amycolatopsis jejuensis sp. nov,1,
Amycolatopsis jiangsuensis sp. nov,1,
Amycolatopsis jiguanensis sp. nov,1,
Amycolatopsis kentuckyensis sp. nov,1,
Amycolatopsis keratiniphila sp. nov,1,
Amycolatopsis lexingtonensis sp. nov,1,
Amycolatopsis lurida sp. nov,1,
Amycolatopsis magusensis sp. nov,1,
Amycolatopsis marina sp. nov,1,
Amycolatopsis minnesotensis sp. nov,1,
Amycolatopsis nigrescens sp. nov,1,
Amycolatopsis niigatensis sp. nov,1,
Amycolatopsis oliviviridis sp. nov,1,
Amycolatopsis palatopharyngis sp. nov,1,
Amycolatopsis pigmentata sp. nov,1,
Amycolatopsis plumensis sp. nov,1,
Amycolatopsis pretoriensis sp. nov,1,
Amycolatopsis regifaucium sp. nov,1,
Amycolatopsis rhabdoformis sp. nov,1,
Amycolatopsis rhizosphaerae sp. nov,1,
Amycolatopsis rifamycinica sp. nov,1,
Amycolatopsis ruanii sp. nov,1,
Amycolatopsis rubida sp. nov,1,
Amycolatopsis saalfeldensis sp. nov,1,
Amycolatopsis sacchari sp. nov,1,
Amycolatopsis salitolerans sp. nov,1,
Amycolatopsis samaneae sp. nov,1,
Amycolatopsis silviterrae sp. nov,1,
Amycolatopsis taiwanensis sp. nov,1,
Amycolatopsis thailandensis sp. nov,1,
Amycolatopsis thermalba sp. nov,1,
Amycolatopsis thermophila sp. nov,1,
Amycolatopsis tucumanensis sp. nov,1,
Amycolatopsis ultiminotia sp. nov,1,
Amycolatopsis umgeniensis sp. nov,1,
Amycolatopsis vastitatis sp. nov,1,
Amycolatopsis viridis sp. nov,1,
Amycolatopsis xuchangensis sp. nov,1,
Amycolatopsis xylanica sp. nov,1,
Amycolicicoccus subflavus gen. nov,1,
Amylibacter cionae sp. nov,1,
Amylibacter kogurei sp. nov,1,
Amylibacter lutimaris sp. nov,1,
Amylibacter marinus gen. nov,1,
Amylibacter ulvae sp. nov,1,
Anaerobacterium chartisolvens gen. nov,1,
Anaerobaculum hydrogeniformans sp. nov,1,
Anaerobaculum mobile sp. nov,1,
Anaerobium acetethylicum gen. nov,1,
Anaerobranca californiensis sp. nov,1,
Anaerobranca gottschalkii sp. nov,1,
Anaerobranca zavarzinii sp. nov,1,
Anaerobutyricum hallii gen. nov,1,
Anaerobutyricum soehngenii sp. nov,1,
Anaerocella delicata gen. nov,1,
Anaerococcus degenerii sp. nov,1,
Anaerococcus jeddahensis sp. nov,1,
Anaerococcus murdochii sp. nov,1,
Anaerococcus nagyae sp. nov,1,
Anaerococcus rubiinfantis sp. nov,1,
Anaerocolumna cellulosilytica gen. nov,1,
Anaeroglobus geminatus gen. nov,1,
Anaerolinea thermolimosa sp. nov,1,
Anaerolinea thermophila gen. nov,1,
Anaeromicrobium sediminis gen. nov,1,
Anaeromyxobacter dehalogenans gen. nov,1,
Anaerophaga thermohalophila gen. nov,1,
Anaerosalibacter bizertensis gen. nov,1,
Anaerosolibacter carboniphilus gen. nov,1,
Anaerosphaera aminiphila gen. nov,1,
Anaerospora hongkongensis gen. nov,1,
Anaerosporobacter mobilis gen. nov,1,
Anaerosporomusa subterranea gen. nov,1,
Anaerostipes butyraticus sp. nov,1,
Anaerostipes rhamnosivorans sp. nov,1,
Anaerotaenia torta gen. nov,1,
Anaerotignum aminivorans gen. nov,1,
Anaerotruncus colihominis gen. nov,1,
Anaerovirgula multivorans gen. nov,1,
Anaplasma odocoilei sp. nov,1,
Ancylobacter dichloromethanicus sp. nov,1,
Ancylobacter oerskovii sp. nov,1,
Ancylobacter polymorphus sp. nov,1,
Ancylobacter pratisalsi sp. nov,1,
Ancylobacter rudongensis sp. nov,1,
Ancylobacter sonchi sp. nov,1,
Ancylobacter vacuolatus sp. nov,1,
Ancylomarina psychrotolerans sp. nov,1,
Ancylomarina subtilis gen. nov,1,
Anderseniella baltica gen. nov,1,
Anditalea andensis gen. nov,1,
Andreprevotia chitinilytica gen. nov,1,
Andreprevotia lacus sp. nov,1,
Aneurinibacillus danicus sp. nov,1,
Aneurinibacillus humi sp. nov,1,
Aneurinibacillus sediminis sp. nov,1,
Aneurinibacillus soli sp. nov,1,
Aneurinibacillus terranovensis sp. nov,1,
Aneurinibacillus tyrosinisolvens sp. nov,1,
Angulomicrobium amanitiforme sp. nov,1,
Angustibacter aerolatus sp. nov,1,
Angustibacter luteus gen. nov,1,
Angustibacter peucedani sp. nov,1,
Angustibacter speluncae sp. nov,1,
Anoxybacillus amylolyticus sp. nov,1,
Anoxybacillus ayderensis sp. nov,1,
Anoxybacillus bogrovensis sp. nov,1,
Anoxybacillus caldiproteolyticus sp. nov,1,
Anoxybacillus calidus sp. nov,1,
Anoxybacillus contaminans sp. nov,1,
Anoxybacillus eryuanensis sp. nov,1,
Anoxybacillus gonensis sp. nov,1,
Anoxybacillus kamchatkensis sp. nov,1,
Anoxybacillus kaynarcensis sp. nov,1,
Anoxybacillus kestanbolensis sp. nov,1,
Anoxybacillus mongoliensis sp. nov,1,
Anoxybacillus tengchongensis sp. nov,1,
Anoxybacillus thermarum sp. nov,1,
Anoxybacillus vitaminiphilus sp. nov,1,
Anoxybacillus voinovskiensis sp. nov,1,
Anoxybacillus geothermalis sp. nov,1,merged
Anoxybacter fermentans gen. nov,1,
Anoxynatronum buryatiense sp. nov,1,
Anoxynatronum sibiricum gen.nov,1,
Antarcticibacterium flavum gen. nov,1,
Antarcticimonas flava gen. nov,1,
Antarctobacter jejuensis sp. nov,1,
Antricoccus suffuscus gen. nov,1,
Apibacter adventoris gen. nov,1,
Apibacter mensalis sp. nov,1,
Aquabacterium fontiphilum sp. nov,1,
Aquabacterium limnoticum sp. nov,1,
Aquabacterium olei sp. nov,1,
Aquamicrobium aerolatum sp. nov,1,
Aquamicrobium aestuarii sp. nov,1,
Aquamicrobium ahrensii sp. nov,1,
Aquamicrobium segne sp. nov,1,
Aquamicrobium soli sp. nov,1,
Aquamicrobium terrae sp. nov,1,
Aquaspirillum soli sp. nov,1,
Aquaticitalea lipolytica gen. nov,1,
Aquibacillus halophilus gen. nov,1,
Aquibacillus salifodinae sp. nov,1,
Aquibacter zeaxanthinifaciens gen. nov,1,
Aquicella lusitana gen. nov,1,
Aquicella siphonis sp. nov,1,
Aquichromatium aeriopus gen. nov,1,
Aquicoccus porphyridii gen. nov,1,
Aquidulcibacter paucihalophilus gen. nov,1,
Aquiflexum balticum gen. nov,1,
Aquihabitans daechungensis gen. nov,1,
Aquimarina addita sp. nov,1,
Aquimarina agarilytica sp. nov,1,
Aquimarina agarivorans sp. nov,1,
Aquimarina aggregata sp. nov,1,
Aquimarina algiphila sp. nov,1,
Aquimarina amphilecti sp. nov,1,
Aquimarina atlantica sp. nov,1,
Aquimarina celericrescens sp. nov,1,
Aquimarina gracilis sp. nov,1,
Aquimarina hainanensis sp. nov,1,
Aquimarina intermedia sp. nov,1,
Aquimarina litoralis sp. nov,1,
Aquimarina longa sp. nov,1,
Aquimarina macrocephali sp. nov,1,
Aquimarina megaterium sp. nov,1,
Aquimarina muelleri gen. nov,1,
Aquimarina mytili sp. nov,1,
Aquimarina pacifica sp. nov,1,
Aquimarina penaei sp. nov,1,
Aquimarina rubra sp. nov,1,
Aquimarina salinaria sp. nov,1,
Aquimarina spongiae sp. nov,1,
Aquimarina spongiicola sp. nov,1,
Aquimarina versatilis sp. nov,1,
Aquimixticola soesokkakensis gen. nov,1,
Aquimonas voraii gen. nov,1,
Aquincola tertiaricarbonis gen. nov,1,
Aquipuribacter hungaricus gen. nov,1,
Aquipuribacter nitratireducens sp. nov,1,
Aquisalibacillus elongatus gen. nov,1,
Aquisalimonas asiatica gen. nov,1,
Aquisalimonas halophila sp. nov,1,
Aquisalimonas lutea sp. nov,1,
Aquisalinus flavus gen. nov,1,
Aquisphaera giovannonii gen. nov,1,
Aquitalea denitrificans sp. nov,1,
Aquitalea magnusonii gen. nov,1,
Arachidicoccus ginsenosidivorans sp. nov,1,
Arachidicoccus rhizosphaerae gen. nov,1,
Arcanobacterium abortisuis sp. nov,1,
Arcanobacterium bialowiezense sp. nov,1,
Arcanobacterium bonasi sp. nov,1,
Arcanobacterium canis sp. nov,1,
Arcanobacterium hippocoleae sp. nov,1,
Arcanobacterium phocisimile sp. nov,1,
Arcanobacterium pinnipediorum sp. nov,1,
Arcanobacterium pluranimalium sp. nov,1,
Arcanobacterium wilhelmae sp. nov,1,
Arcicella aquatica gen. nov,1,
Arcicella aurantiaca sp. nov,1,
Arcicella rigui sp. nov,1,
Arcicella rosea sp. nov,1,
Arcobacter acticola sp. nov,1,
Arcobacter anaerophilus sp. nov,1,
Arcobacter bivalviorum sp. nov,1,
Arcobacter canalis sp. nov,1,
Arcobacter cibarius sp. nov,1,
Arcobacter cloacae sp. nov,1,
Arcobacter defluvii sp. nov,1,
Arcobacter ellisii sp. nov,1,
Arcobacter faecis sp. nov,1,
Arcobacter haliotis sp. nov,1,
Arcobacter halophilus sp. nov,1,
Arcobacter lanthieri sp. nov,1,
Arcobacter lekithochrous sp. nov,1,
Arcobacter marinus sp. nov,1,
Arcobacter molluscorum sp. nov,1,
Arcobacter mytili sp. nov,1,
Arcobacter suis sp. nov,1,
Arcobacter thereius sp. nov,1,
Arcobacter trophiarum sp. nov,1,
Arcobacter venerupis sp. nov,1,
Arcticibacter eurypsychrophilus sp. nov,1,
Arcticibacter pallidicorallinus sp. nov,1,
Arcticibacter svalbardensis gen. nov,1,
Arcticibacterium luteifluviistationis gen. nov,1,
Arcticiflavibacter luteus gen. nov,1,
Ardenticatena maritima gen. nov,1,
Arenibacter antarcticus sp. nov,1,
Arenibacter catalasegens sp. nov,1,
Arenibacter certesii sp. nov,1,
Arenibacter echinorum sp. nov,1,
Arenibacter hampyeongensis sp. nov,1,
Arenibacter latericius sp. nov,1,
Arenibacter nanhaiticus sp. nov,1,
Arenibacter palladensis sp. nov,1,
Arenibacter troitsensis sp. nov,1,
Arenicella chitinivorans sp. nov,1,
Arenicella xantha gen. nov,1,
Arenimonas caeni sp. nov,1,
Arenimonas daechungensis sp. nov,1,
Arenimonas daejeonensis sp. nov,1,
Arenimonas donghaensis gen. nov,1,
Arenimonas halophila sp. nov,1,
Arenimonas malthae sp. nov,1,
Arenimonas maotaiensis sp. nov,1,
Arenimonas metalli sp. nov,1,
Arenimonas oryziterrae sp. nov,1,
Arenimonas soli sp. nov,1,
Arenimonas subflava sp. nov,1,
Arenimonas taoyuanensis sp. nov,1,
Arenitalea lutea gen. nov,1,
Arenivirga flava gen. nov,1,
Aridibacter famidurans gen. nov,1,
Aridibacter kavangonensis sp. nov,1,
Aridibacter nitratireducens sp. nov,1,
Armatimonas rosea gen. nov,1,
Arsenicibacter rosenii gen. nov,1,
Arsenicicoccus bolidensis gen. nov,1,
Arsenicicoccus dermatophilus sp. nov,1,
Arsenicitalea aurantiaca gen. nov,1,
Arsukibacterium ikkense gen. nov,1,
Arthrobacter alpinus sp. nov,1,
Arthrobacter antarcticus sp. nov,1,
Arthrobacter ardleyensis sp. nov,1,
Arthrobacter arilaitensis sp. nov,1,
Arthrobacter bambusae sp. nov,1,
Arthrobacter bergerei sp. nov,1,
Arthrobacter cryoconiti sp. nov,1,
Arthrobacter cryotolerans sp. nov,1,
Arthrobacter cupressi sp. nov,1,
Arthrobacter defluvii sp. nov,1,
Arthrobacter deserti sp. nov,1,
Arthrobacter echini sp. nov,1,
Arthrobacter enclensis sp. nov,1,
Arthrobacter endophyticus sp. nov,1,
Arthrobacter equi sp. nov,1,
Arthrobacter gandavensis sp. nov,1,
Arthrobacter gangotriensis sp. nov,1,
Arthrobacter ginkgonis sp. nov,1,
Arthrobacter ginsengisoli sp. nov,1,
Arthrobacter gyeryongensis sp. nov,1,
Arthrobacter halodurans sp. nov,1,
Arthrobacter humicola sp. nov,1,
Arthrobacter kerguelensis sp. nov,1,
Arthrobacter koreensis sp. nov,1,
Arthrobacter liuii sp. nov,1,
Arthrobacter livingstonensis sp. nov,1,
Arthrobacter methylotrophus sp. nov,1,
Arthrobacter nanjingensis sp. nov,1,
Arthrobacter nasiphocae sp. nov,1,
Arthrobacter nitroguajacolicus sp. nov,1,
Arthrobacter oryzae sp. nov,1,
Arthrobacter paludis sp. nov,1,
Arthrobacter phenanthrenivorans sp. nov,1,
Arthrobacter pityocampae sp. nov,1,
Arthrobacter psychrochitiniphilus sp. nov,1,
Arthrobacter psychrophenolicus sp. nov,1,
Arthrobacter roseus sp. nov,1,
Arthrobacter ruber sp. nov,1,
Arthrobacter russicus sp. nov,1,
Arthrobacter scleromae sp. nov,1,
Arthrobacter siccitolerans sp. nov,1,
Arthrobacter silvisoli sp. nov,1,
Arthrobacter silviterrae sp. nov,1,
Arthrobacter soli sp. nov,1,
Arthrobacter stackebrandtii sp. nov,1,
Arthrobacter subterraneus sp. nov,1,
Arthrobacter sulfonivorans sp. nov,1,
Arvibacter flaviflagrans gen. nov,1,
Asaccharobacter celatus gen. nov,1,
Asaia astilbes sp. nov,1,
Asaia krungthepensis sp. nov,1,
Asaia lannaensis sp. nov,1,
Asaia platycodi sp. nov,1,
Asaia prunellae sp. nov,1,
Asaia siamensis sp. nov,1,
Asaia spathodeae sp. nov,1,
Asanoa hainanensis sp. nov,1,
Asanoa iriomotensis sp. nov,1,
Asanoa ishikariensis sp. nov,1,
Asanoa siamensis sp. nov,1,
Ascidiaceibacter salegens gen. nov,1,
Ascidiaceihabitans donghaensis gen. nov,1,
Ascidiimonas aurantiaca gen. nov,1,
Asinibacterium lactis gen. nov,1,
Asprobacter aquaticus gen. nov,1,
Aspromonas composti gen. nov,1,
Asticcacaulis benevestitus sp. nov,1,
Asticcacaulis endophyticus sp. nov,1,
Asticcacaulis solisilvae sp. nov,1,
Asticcacaulis taihuensis sp. nov,1,
Atopobium deltae sp. nov,1,
Atopococcus tabaci gen. nov,1,
Aurantiacicella marina gen. nov,1,
Aurantibacter crassamenti gen. nov,1,
Aurantimicrobium minutum gen. nov,1,
Aurantimonas aggregata sp. nov,1,
Aurantimonas altamirensis sp. nov,1,
Aurantimonas coralicida gen. nov,1,
Aurantimonas endophytica sp. nov,1,
Aurantimonas frigidaquae sp. nov,1,
Aurantimonas ureilytica sp. nov,1,
Aurantisolimonas haloimpatiens gen. nov,1,
Aurantivirga profunda gen. nov,1,
Auraticoccus monumenti gen. nov,1,
Aureibacter tunicatorum gen. nov,1,
Aureicoccus marinus gen. nov,1,
Aureimonas endophytica sp. nov,1,
Aureimonas ferruginea sp. nov,1,
Aureimonas galii sp. nov,1,
Aureimonas glaciei sp. nov,1,
Aureimonas glaciistagni sp. nov,1,
Aureimonas jatrophae sp. nov,1,
Aureimonas phyllosphaerae sp. nov,1,
Aureimonas populi sp. nov,1,
Aureimonas pseudogalii sp. nov,1,
Aureimonas rubiginis sp. nov,1,
Aureisphaera galaxeae gen. nov,1,
Aureisphaera salina sp. nov,1,
Aureispira marina gen. nov,1,
Aureispira maritima sp. nov,1,
Aureitalea marina gen. nov,1,
Aureivirga marina gen. nov,1,
Auricoccus indicus gen. nov,1,
Auritidibacter ignavus gen. nov,1,
Austwickia chelonae gen. nov,1,
Averyella dalhousiensis gen. nov,1,
Azoarcus buckelii sp. nov,1,
Azoarcus olearius sp. nov,1,
Azoarcus taiwanensis sp. nov,1,
Azohydromonas australica sp. nov,1,
Azohydromonas lata gen. nov,1,
Azonexus caeni sp. nov,1,
Azonexus hydrophilus sp. nov,1,
Azorhizobium oxalatiphilum sp. nov,1,
Azospira restricta sp. nov,1,
Azospirillum agricola sp. nov,1,
Azospirillum canadense sp. nov,1,
Azospirillum doebereinerae sp. nov,1,
Azospirillum fermentarium sp. nov,1,
Azospirillum formosense sp. nov,1,
Azospirillum humicireducens sp. nov,1,
Azospirillum melinis sp. nov,1,
Azospirillum oryzae sp. nov,1,
Azospirillum palatum sp. nov,1,
Azospirillum picis sp. nov,1,
Azospirillum rugosum sp. nov,1,
Azospirillum soli sp. nov,1,
Azospirillum thiophilum sp. nov,1,
Azospirillum zeae sp. nov,1,
Burkholderia ultramafica sp. nov,1,abbreviated
Bacillus abyssalis sp. nov,1,
Bacillus acanthi sp. nov,1,
Bacillus acidiceler sp. nov,1,
Bacillus acidicola sp. nov,1,
Bacillus acidiproducens sp. nov,1,
Bacillus aeolius sp. nov,1,
Bacillus aequororis sp. nov,1,
Bacillus aerius sp. nov,1,
Bacillus aerophilus sp. nov,1,
Bacillus aidingensis sp. nov,1,
Bacillus alcaliphilum sp. nov,1,
Bacillus algicola sp. nov,1,
Bacillus alkalicola sp. nov,1,
Bacillus alkalidiazotrophicus sp. nov,1,
Bacillus alkalilacus sp. nov,1,
Bacillus alkalinitrilicus sp. nov,1,
Bacillus alkalisediminis sp. nov,1,
Bacillus alkalitelluris sp. nov,1,
Bacillus alkalitolerans sp. nov,1,
Bacillus altitudinis sp. nov,1,
Bacillus alveayuensis sp. nov,1,
Bacillus andreesenii sp. nov,1,
Bacillus aquimaris sp. nov,1,
Bacillus arenosi sp. nov,1,
Bacillus arsenicus sp. nov,1,
Bacillus arvi sp. nov,1,
Bacillus aryabhattai sp. nov,1,
Bacillus asahii sp. nov,1,
Bacillus aurantiacus sp. nov,1,
Bacillus axarquiensis sp. nov,1,
Bacillus barbaricus sp. nov,1,
Bacillus bataviensis sp. nov,1,
Bacillus beijingensis sp. nov,1,
Bacillus beringensis sp. nov,1,
Bacillus berkeleyi sp. nov,1,
Bacillus bingmayongensis sp. nov,1,
Bacillus bogoriensis sp. nov,1,
Bacillus butanolivorans sp. nov,1,
Bacillus camelliae sp. nov,1,
Bacillus campisalis sp. nov,1,
Bacillus canaveralius sp. nov,1,
Bacillus capparidis sp. nov,1,
Bacillus caseinilyticus sp. nov,1,
Bacillus catenulatus sp. nov,1,
Bacillus cecembensis sp. nov,1,
Bacillus cellulasensis sp. nov,1,
Bacillus chagannorensis sp. nov,1,
Bacillus cheonanensis sp. nov,1,
Bacillus chungangensis sp. nov,1,
Bacillus cibi sp. nov,1,
Bacillus ciccensis sp. nov,1,
Bacillus cihuensis sp. nov,1,
Bacillus coahuilensis sp. nov,1,
Bacillus composti sp. nov,1,
Bacillus coreaensis sp. nov,1,
Bacillus crassostreae sp. nov,1,
Bacillus crescens sp. nov,1,
Bacillus cytotoxicus sp. nov,1,
Bacillus daliensis sp. nov,1,
Bacillus daqingensis sp. nov,1,
Bacillus decisifrondis sp. nov,1,
Bacillus decolorationis sp. nov,1,
Bacillus depressus sp. nov,1,
Bacillus deserti sp. nov,1,
Bacillus drentensis sp. nov,1,
Bacillus eiseniae sp. nov,1,
Bacillus encimensis sp. nov,1,
Bacillus enclensis sp. nov,1,
Bacillus endolithicus sp. nov,1,
Bacillus endophyticus sp. nov,1,
Bacillus endoradicis sp. nov,1,
Bacillus endozanthoxylicus sp. nov,1,
Bacillus farraginis sp. nov,1,
Bacillus fengqiuensis sp. nov,1,
Bacillus fermenti sp. nov,1,
Bacillus ferrooxidans sp. nov,1,
Bacillus filamentosus sp. nov,1,
Bacillus foraminis sp. nov,1,
Bacillus fordii sp. nov,1,
Bacillus fortis sp. nov,1,
Bacillus funiculus sp. nov,1,
Bacillus gaemokensis sp. nov,1,
Bacillus galactosidilyticus sp. nov,1,
Bacillus galliciensis sp. nov,1,
Bacillus gelatini sp. nov,1,
Bacillus ginsengi sp. nov,1,
Bacillus ginsengisoli sp. nov,1,
Bacillus glycinifermentans sp. nov,1,
Bacillus gobiensis sp. nov,1,
Bacillus gossypii sp. nov,1,
Bacillus gottheilii sp. nov,1,
Bacillus graminis sp. nov,1,
Bacillus hackensackii sp. nov,1,
Bacillus haikouensis sp. nov,1,
Bacillus halochares sp. nov,1,
Bacillus halosaccharovorans sp. nov,1,
Bacillus haynesii sp. nov,1,
Bacillus hemicentroti sp. nov,1,
Bacillus herbersteinensis sp. nov,1,
Bacillus horneckiae sp. nov,1,
Bacillus huizhouensis sp. nov,1,
Bacillus humi sp. nov,1,
Bacillus hunanensis sp. nov,1,
Bacillus hwajinpoensis sp. nov,1,
Bacillus idriensis sp. nov,1,
Bacillus indicus sp. nov,1,
Bacillus infantis sp. nov,1,
Bacillus invictae sp. nov,1,
Bacillus iocasae sp. nov,1,
Bacillus iranensis sp. nov,1,
Bacillus isabeliae sp. nov,1,
Bacillus isronensis sp. nov,1,
Bacillus jeotgali sp. nov,1,
Bacillus kexueae sp. nov,1,
Bacillus kiskunsagensis sp. nov,1,
Bacillus kochii sp. nov,1,
Bacillus kokeshiiformis sp. nov,1,
Bacillus koreensis sp. nov,1,
Bacillus korlensis sp. nov,1,
Bacillus kribbensis sp. nov,1,
Bacillus krulwichiae sp. nov,1,
Bacillus kwashiorkori sp. nov,1,
Bacillus kyonggiensis sp. nov,1,
Bacillus lehensis sp. nov,1,
Bacillus ligniniphilus sp. nov,1,
Bacillus lindianensis sp. nov,1,
Bacillus litoralis sp. nov,1,
Bacillus locisalis sp. nov,1,
Bacillus loiseleuriae sp. nov,1,
Bacillus lonarensis sp. nov,1,
Bacillus luciferensis sp. nov,1,
Bacillus luteolus sp. nov,1,
